id,source_id,name_ko,name_en,skin_types,skin_types_confidence,_expected_skin_types,concerns,concerns_confidence,_expected_concerns,description_ko,description_en,review_summary_ko,review_summary_en,_available_at,tags,is_approved,review_notes
3cc7166e-3c0a-52b3-975a-13174cb5d334,prod-round-lab-dokdo-toner,라운드랩 독도 토너,ROUND LAB Dokdo Toner,sensitive|dry|normal|combination,0.95,oily|combination|normal,redness|dryness|uneven_tone,0.85,pores|dullness,"Enriched with deep sea water from Ulleungdo, this toner soothes and hydrates the skin. Use as a daily toner or as a skin pack for a smooth and moisturized complexion.","Enriched with deep sea water from Ulleungdo, this toner soothes and hydrates the skin. Use as a daily toner or as a skin pack for a smooth and moisturized complexion.","Highly praised for its soothing and hydrating effects. However, those with sensitive skin should check the ingredients list. (AI Review Summary)","Highly praised for its soothing and hydrating effects. However, those with sensitive skin should check the ingredients list. (AI Review Summary)",olive_young|chicor,budget:budget,,
b5ec22e7-df89-5cfd-83f7-4a4d0ac65060,prod-cosrx-the-vitamin-c-23-serum,코스알엑스 더 비타민 C 23 세럼,COSRX The Vitamin C 23 Serum,oily|combination|normal,0.75,normal|oily|combination,dark_spots|dullness|uneven_tone,0.85,dark_spots|dullness|uneven_tone|sun_damage,"This 23% high-concentration Vitamin C serum brightens skin tone and diminishes blemishes for a clearer, healthier complexion. Apply a few drops to cleansed skin after toner, morning and night.","This 23% high-concentration Vitamin C serum brightens skin tone and diminishes blemishes for a clearer, healthier complexion. Apply a few drops to cleansed skin after toner, morning and night.","Effective for brightening due to high concentration of Vitamin C, but may cause irritation for some. Adjust usage based on your skin type. (AI Review Summary)","Effective for brightening due to high concentration of Vitamin C, but may cause irritation for some. Adjust usage based on your skin type. (AI Review Summary)",olive_young|chicor,budget:moderate,,
7b10889d-8dfb-5e45-a6c3-64f968e0c494,prod-goodal-green-tangerine-vita-c-dark-spot-serum,구달 청귤 비타C 잡티 세럼,Goodal Green Tangerine Vita C Dark Spot Serum,normal|oily|combination,0.75,normal|combination|oily,dark_spots|dullness|uneven_tone,0.9,dark_spots|dullness|uneven_tone,"This serum, infused with Green Tangerine Vita C, targets dark spots and improves skin tone. Its hydrating formula absorbs quickly, leaving a refreshing finish. Use daily, morning and night, for optimal results.","This serum, infused with Green Tangerine Vita C, targets dark spots and improves skin tone. Its hydrating formula absorbs quickly, leaving a refreshing finish. Use daily, morning and night, for optimal results.","Many reviewers report improved dark spots, but some suggest caution for sensitive skin. (AI-generated review summary, individual results may vary)","Many reviewers report improved dark spots, but some suggest caution for sensitive skin. (AI-generated review summary, individual results may vary)",olive_young,budget:budget,,
aece6f7b-da48-5e8c-89c4-6a9af611b8b1,prod-skin1004-madagascar-centella-asiatica-100-ampoule,스킨1004 마다가스카르 센텔라 앰플,SKIN1004 Madagascar Centella Ampoule,sensitive|normal|combination|oily|dry,0.95,sensitive|oily|combination,redness|dryness|acne,0.85,redness|acne,"Formulated with 100% Madagascar Centella Asiatica extract for exceptional soothing. Quickly calms sensitive, irritated skin and strengthens the skin barrier. Use as the first step after cleansing, or incorporate into your skincare routine.","Formulated with 100% Madagascar Centella Asiatica extract for exceptional soothing. Quickly calms sensitive, irritated skin and strengthens the skin barrier. Use as the first step after cleansing, or incorporate into your skincare routine.","Highly rated for its soothing effects, but may not be moisturizing enough for dry skin. Recommended for sensitive skin! (AI-generated review summary.)","Highly rated for its soothing effects, but may not be moisturizing enough for dry skin. Recommended for sensitive skin! (AI-generated review summary.)",olive_young,budget:budget,,
8341e1c4-9e25-5367-8dcf-8d7fb6558ede,prod-drg-red-blemish-clear-soothing-active-essence,닥터지 레드 블레미쉬 클리어 수딩 액티브 에센스,Dr.G Red Blemish Clear Soothing Active Essence,sensitive|oily|combination,0.9,sensitive|combination,acne|redness|dryness|pores|uneven_tone,0.85,redness|acne|dryness,"Soothe irritated skin with Dr.G Red Blemish Clear Soothing Active Essence! Formulated with 5-CICA and plant-derived soothing ingredients, it calms sensitive skin and provides deep hydration. Use as the first step after cleansing or after toner.","Soothe irritated skin with Dr.G Red Blemish Clear Soothing Active Essence! Formulated with 5-CICA and plant-derived soothing ingredients, it calms sensitive skin and provides deep hydration. Use as the first step after cleansing or after toner.","Dr.G Red Blemish Essence is praised for its soothing effects and quick absorption. However, some with dry skin find it not moisturizing enough. *AI-generated review summary.","Dr.G Red Blemish Essence is praised for its soothing effects and quick absorption. However, some with dry skin find it not moisturizing enough. *AI-generated review summary.",olive_young|chicor,budget:moderate,,
15f7b140-0f00-56e1-b284-21c9849e50a0,prod-ahc-premium-hydra-b5-soothing-enhancer,AHC 프리미엄 히드라 B5 수딩 에센스,AHC Premium Hydra B5 Soothing Essence,dry|sensitive|normal|combination,0.9,dry|normal|sensitive,dryness|redness,0.85,dryness|redness,"AHC Premium Hydra B5 Soothing Essence provides exceptional hydration and soothes irritated skin. Enriched with Vitamin B5 (Panthenol), it deeply moisturizes dry, sensitive skin while strengthening the skin barrier. Use after toner as part of your skincare routine.","AHC Premium Hydra B5 Soothing Essence provides exceptional hydration and soothes irritated skin. Enriched with Vitamin B5 (Panthenol), it deeply moisturizes dry, sensitive skin while strengthening the skin barrier. Use after toner as part of your skincare routine.",Users praise its hydrating and soothing effects. Some note a slightly sticky texture. *AI-generated review summary.,Users praise its hydrating and soothing effects. Some note a slightly sticky texture. *AI-generated review summary.,olive_young,budget:moderate,,
ff348ad3-5736-5516-bc67-c490963fd66a,prod-huxley-oil-essence-essence-like-oil-like,"헉슬리 오일 에센스 에센스 라이크, 오일 라이크","Huxley Oil Essence; Essence-Like, Oil-Like",dry|normal|combination,0.85,dry|normal,dryness|dullness,0.75,dryness|dullness|wrinkles,"Experience the richness of oil and the lightness of essence with Huxley Oil Essence! It quickly absorbs into the skin, leaving it hydrated and radiant. Use as the first step after cleansing or at the end of your skincare routine.","Experience the richness of oil and the lightness of essence with Huxley Oil Essence! It quickly absorbs into the skin, leaving it hydrated and radiant. Use as the first step after cleansing or at the end of your skincare routine.","Reviewers praise its non-greasy, quick absorption despite being an oil. Hydration is excellent, but the scent may be polarizing. *AI-generated review summary.","Reviewers praise its non-greasy, quick absorption despite being an oil. Hydration is excellent, but the scent may be polarizing. *AI-generated review summary.",chicor|brand_store,budget:premium,,
f88ac94a-1e94-5aa8-bc0f-c655eb8d57a4,prod-manyo-galactomy-niacin-essence,마녀공장 갈락토미 나이아신 에센스,Manyo Factory Galactomy Niacin Essence,normal|oily|combination|sensitive,0.85,oily|combination|normal,pores|dullness|uneven_tone|dark_spots,0.8,pores|dullness|uneven_tone,Unlock radiant skin with Manyo Factory Galactomy Niacin Essence! This serum helps improve skin tone and provides deep hydration. Use it as the first step after cleansing to prep your skin for the rest of your routine.,Unlock radiant skin with Manyo Factory Galactomy Niacin Essence! This serum helps improve skin tone and provides deep hydration. Use it as the first step after cleansing to prep your skin for the rest of your routine.,"Effective for brightening, but may not be suitable for sensitive skin. Loved for its hydrating and lightweight texture! (AI-generated review summary)","Effective for brightening, but may not be suitable for sensitive skin. Loved for its hydrating and lightweight texture! (AI-generated review summary)",olive_young,budget:moderate,,
4953dcdd-16b0-5682-a083-7ada571b7e2f,prod-dalba-white-truffle-first-spray-serum,달바 화이트 트러플 퍼스트 스프레이 세럼,dalba White Truffle First Spray Serum,dry|combination|sensitive|normal,0.8,dry|normal|combination,dryness|dullness|uneven_tone|wrinkles,0.75,dryness|dullness,"dalba's bestseller! This spray serum, with its golden ratio of white truffle and oils, provides deep hydration and radiance. Use it as the first step after cleansing or mist it throughout the day, before and after makeup, for lasting moisture.","dalba's bestseller! This spray serum, with its golden ratio of white truffle and oils, provides deep hydration and radiance. Use it as the first step after cleansing or mist it throughout the day, before and after makeup, for lasting moisture.","Fast absorption and hydration are key benefits! However, some may find the scent polarizing. (AI Review Summary)","Fast absorption and hydration are key benefits! However, some may find the scent polarizing. (AI Review Summary)",olive_young|chicor,budget:moderate,,
fe63d359-434b-51e1-93db-b401631e0043,prod-numbuzin-no3-super-glowing-vitamin-c-serum,넘버즈인 3번 비타민 C 기미 세럼,Numbuzin No.3 Porcelain Base-Skip Tone Up Serum,normal|combination|oily,0.75,normal|combination|oily,dark_spots|dullness|uneven_tone,0.9,dark_spots|dullness|uneven_tone,"Numbuzin No.3 Porcelain Base-Skip Tone Up Serum brightens dull skin and diminishes the appearance of dark spots. Formulated with Vitamin C derivatives and soothing ingredients, it's perfect for daily use and a porcelain-smooth complexion.","Numbuzin No.3 Porcelain Base-Skip Tone Up Serum brightens dull skin and diminishes the appearance of dark spots. Formulated with Vitamin C derivatives and soothing ingredients, it's perfect for daily use and a porcelain-smooth complexion.","Users report noticeable skin brightening, but caution is advised for sensitive skin. (AI-generated summary; individual results may vary.)","Users report noticeable skin brightening, but caution is advised for sensitive skin. (AI-generated summary; individual results may vary.)",olive_young,budget:budget,,
8bcb62d5-ffed-519b-9f31-c4b2700c196f,prod-bio-heal-boh-probioderm-lifting-ampoule,바이오힐보 프로바이오덤 리프팅 크림,Bioheal Boh Probiotics Lifting Cream,dry|normal|sensitive|combination,0.75,dry|normal|combination,wrinkles|dryness|dullness,0.85,wrinkles|dullness,"Bioheal Boh Probiotics Lifting Cream enhances skin elasticity with its unique probiotics formula. It deeply nourishes and firms the skin, promoting a youthful and lifted appearance. Apply gently as the last step of your skincare routine, morning and night.","Bioheal Boh Probiotics Lifting Cream enhances skin elasticity with its unique probiotics formula. It deeply nourishes and firms the skin, promoting a youthful and lifted appearance. Apply gently as the last step of your skincare routine, morning and night.","Many users report improved skin elasticity. However, some may find the scent less appealing. *This is an AI-generated summary; individual results may vary.*","Many users report improved skin elasticity. However, some may find the scent less appealing. *This is an AI-generated summary; individual results may vary.*",olive_young,budget:moderate,,
